Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testConcurrentMinimal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testConcurrentCollection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R28,testConcurrentCollection,Ignored test,The tool detected the smell in this test method because the test is excluded from testing.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLParallel,parseGcDefaults,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLParallel,parseGcAllSafepointOsCpu,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLParallel,testParseFullGcWithPhases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestAbstractDataReaderSun,setMemorySimplePreUsed_heap_postUsed_heap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestAbstractDataReaderSun,setMemorySimplePreUsed_postUsed_heap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestAbstractDataReaderSun,setMemorySimplePreHeap_postHeap,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestAbstractDataReaderSun,setExtendedMemoryFloatingPointPreEden_postEden,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungNormal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungConcurrentStart,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungPrepareMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testPauseYoungConcurrentStartMetadataGcThreshold,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testTotalTimeForWhichApplicationThreadsWereStopped,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,testParseGcWithPhases,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerialJdk17,testStandardEvent,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testGcPrioPausetime,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testGcPrioThroughput,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testGenCon,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testGenPar,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testMalformedType,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_5_0,testSimpleOpts,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R27,testFullHeaderWithAfGcs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R27,testSystemGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAll,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllGarbageCollection,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllPauseMarkStart,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentMark,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllPauseMarkEnd,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentNonref,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentResetRelocSet,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentDetachedPages,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentSelectRelocSet,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentPrepareRelocSet,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllPauseRelocateStart,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcAllConcurrentRelocate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcDefault,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcDefaultMetadataGcThreshold,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcDefaultWarmup,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcDefaultProactive,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcDefaultAllocationRate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testDefaultGcSystemGc,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLZGC,testGcOther,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R26,testFullHeaderWithAfGcs,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM_J9_R26,testSystemGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,youngPause_u1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,youngPause_u2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,youngPauseDateStamp_u2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCCause,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCCause2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testDetailedCollectionDatestampMixed3,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationStoppedMixedLine,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,applicationTimeMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,gcRemarkWithDateTimeStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printApplicationTimePrintTenuringDistribution,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,simpleLogCleanUpNoMemory,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printHeapAtGcWithConcurrentEvents,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printAdaptiveSizePolicyPrintReferencePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printReferencePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printDetailsWithoutTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printSimpleToSpaceOverflow,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,pauseWithComma,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testYoungToSpaceOverflowInitialMarkOriginalOrder,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,testYoungToSpaceOverflowInitialMarkReverseOrder,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCApplicationStoppedTimeTenuringDist,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCApplicationStoppedTimeTenuringDistErgonomicsComma,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printGCApplicationStoppedMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0G1,printAdaptiveSizePolicyFullGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1GcVerbose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 13
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testSimpleEventDateStamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1FullGcSystemGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1MixedLine1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testG1MixedLine2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedYoungCollection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testDetailedCollectionMixed3,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testFullGcMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testYoungToSpaceOverflow,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPartialToSpaceOverflow,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testYoungToSpaceOverflowInitialMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPartialToSpaceOverflowInitialMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcPattern,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcPausePattern,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testGcMemoryPausePattern,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testInitialMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,initialMarkHeapAtGcMixed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,testMarkStackFull,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0G1,printHeapAtGcPrintTenuringDistributionFullGc,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_3_1,testParse1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelStringFileExistsNoWarnings,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelMalformedUrl,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelMalformedUrl,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelIllegalArgument,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelIllegalArgument,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelFileDoesntExists,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFacade,loadModelFileDoesntExists,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMi5OS1_4_2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_5_0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_R26,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testIBMJ9_R27,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportGenCon,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportParallel,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportPrioPauseTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportPrioThroughput,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GcReportSingleCon,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GenCon,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4GenConBig,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4Parallel,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_4PrioPauseTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenCon,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenConMemStats,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5GenPar,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5PrioPausetime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5PrioThroughput,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_5SimpleOpts,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6GenConVerbose,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6GenParVerbose,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6ParCon,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testJRockit1_6ParConVerbose,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_3_1,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testSun1_4_0,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory512mCpus0_5,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdk8DockerMemory2gCpus2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8ApplicationThreadsStopped,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleG1J8_StringDeduplication,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOracleShenandoahJ8Simple,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderFactory,testOpenJdkJulRollover,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1MetaspacePreamble,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK17,testG1PauseYoungNormal,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
